id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text
ChIJA4HtjbBC1moR1m5SzkpSjzg,Queen Victoria Gardens,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,-37.8220909,144.97081079999998,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=4075566669036154582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,park tourist attraction point of interest establishment
ChIJJ7d0VzpD1moRpiff-5QlNp8,Jack The Ripper Self-Guided Walking Tour,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,-37.8171538,144.9676222,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=11472398422584010662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJXcSD1j9D1moRfZGHKDBtbDo,NOMAD Melbourne,4.5,PRICE_LEVEL_UNSPECIFIED,Indoor,-37.816189099999995,144.9683115,"Monday: 12:00 – 2:15 PM, 5:00 – 10:00 PM | Tuesday: 12:00 – 2:15 PM, 5:00 – 10:00 PM | Wednesday: 12:00 – 2:15 PM, 5:00 – 10:00 PM | Thursday: 12:00 – 2:15 PM, 5:00 – 10:00 PM | Friday: 12:00 – 2:15 PM, 5:00 – 10:00 PM | Saturday: 12:00 – 2:15 PM, 5:00 – 10:00 PM | Sunday: 12:00 – 2:15 PM, 5:00 – 10:00 PM",https://maps.google.com/?cid=4209859805290402173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant wine bar austrian restaurant european restaurant bar restaurant food point of interest establishment
ChIJizFTarNC1moRjM6M4Z_OGAg,Maha Restaurant,4.5,PRICE_LEVEL_EXPENSIVE,Indoor,-37.8181528,144.962662,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,https://maps.google.com/?cid=583443337823702668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,middle eastern restaurant bar restaurant food point of interest establishment
ChIJJRqhf2RD1moRJE_NJVnW784,Gimlet,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,-37.8158812,144.9693376,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 1:00 AM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 PM – 12:00 AM,https://maps.google.com/?cid=14911372569621647140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment
ChIJM0eB00pd1moRTO9zNo1_J6A,Palermo,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,-37.813901,144.960994,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 12:00 – 10:00 PM,https://maps.google.com/?cid=11540332814640869196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,argentinian restaurant steak house south american restaurant bar event venue restaurant food point of interest service establishment
ChIJudMseRxD1moRxRh9INi-V4g,Kiss & Tell,4.6,PRICE_LEVEL_UNSPECIFIED,Indoor,-37.810835999999995,144.971506,"Monday: 5:00 – 11:00 PM | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 PM – 12:00 AM | Saturday: 12:00 – 3:30 PM, 5:00 PM – 12:00 AM | Sunday: 12:00 – 3:00 PM, 5:00 – 10:00 PM",https://maps.google.com/?cid=9824530947599308997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,asian fusion restaurant fusion restaurant asian restaurant bar restaurant food point of interest establishment
ChIJr2aUU4wR3ogRUQmx7BY5_Bo,The Landing Rooftop,4.3,PRICE_LEVEL_MODERATE,Indoor,28.079079999999998,-80.607587,Monday: 6:30 AM – 10:00 PM | Tuesday: 6:30 AM – 10:00 PM | Wednesday: 6:30 AM – 10:00 PM | Thursday: 6:30 AM – 10:00 PM | Friday: 6:30 AM – 11:00 PM | Saturday: 6:30 AM – 11:00 PM | Sunday: 6:30 AM – 10:00 PM,https://maps.google.com/?cid=1944491909740300625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment
ChIJbza9ObVC1moRwyyqYG9efx4,Tipo 00,4.5,PRICE_LEVEL_MODERATE,Indoor,-37.8135522,144.9619835,Monday: 11:30 AM – 9:30 PM | Tuesday: 11:30 AM – 9:30 PM | Wednesday: 11:30 AM – 9:30 PM | Thursday: 11:30 AM – 9:30 PM | Friday: 11:30 AM – 9:30 PM | Saturday: 11:30 AM – 9:30 PM | Sunday: Closed,https://maps.google.com/?cid=2197578975636237507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant bar restaurant food point of interest establishment
ChIJG8tycKZD1moRI-cgqIq9ld8,Reine & La Rue,4.5,PRICE_LEVEL_VERY_EXPENSIVE,Indoor,-37.816657899999996,144.96195659999998,Monday: 12:00 – 9:30 PM | Tuesday: 12:00 – 9:30 PM | Wednesday: 12:00 – 9:30 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 9:30 PM,https://maps.google.com/?cid=16110991645211682595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,french restaurant restaurant food point of interest establishment
ChIJNVF8Q7ZC1moRarO5qwt4NOA,Supernormal,4.5,PRICE_LEVEL_EXPENSIVE,Indoor,-37.8159071,144.9683863,Monday: 11:30 AM – 12:00 AM | Tuesday: 11:30 AM – 12:00 AM | Wednesday: 11:30 AM – 12:00 AM | Thursday: 11:30 AM – 12:00 AM | Friday: 11:30 AM – 12:00 AM | Saturday: 11:30 AM – 12:00 AM | Sunday: 11:30 AM – 12:00 AM,https://maps.google.com/?cid=16155669754805859178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,asian fusion restaurant fusion restaurant asian restaurant restaurant food point of interest establishment
ChIJAQB0FrZC1moRPAhqqX88Tik,The George on Collins,4.7,PRICE_LEVEL_MODERATE,Indoor,-37.8145697,144.9679363,Monday: Closed | Tuesday: 12:00 – 10:30 PM | Wednesday: 12:00 – 10:30 PM | Thursday: 12:00 – 10:30 PM | Friday: 12:00 PM – 3:00 AM | Saturday: 12:00 PM – 3:00 AM | Sunday: 12:00 – 10:00 PM,https://maps.google.com/?cid=2976382922739288124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,asian restaurant brunch restaurant cocktail bar bar event venue restaurant food point of interest service establishment
ChIJ__3SxLdC1moRvQXAfpwM1hI,Chin Chin,4.2,PRICE_LEVEL_MODERATE,Indoor,-37.8156149,144.9703757,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,https://maps.google.com/?cid=1357286203979728317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,asian restaurant thai restaurant asian fusion restaurant fusion restaurant restaurant food point of interest establishment
ChIJd_CK355D1moR9Yeh7VKpxDA,"IKKAI - Sukiyaki, Izakaya & Donburi",4.7,PRICE_LEVEL_UNSPECIFIED,Indoor,-37.8123715,144.960598,Monday: 11:00 AM – 9:45 PM | Tuesday: 11:00 AM – 9:45 PM | Wednesday: 11:00 AM – 9:45 PM | Thursday: 11:00 AM – 9:45 PM | Friday: 11:00 AM – 9:45 PM | Saturday: 11:00 AM – 9:45 PM | Sunday: 11:00 AM – 9:45 PM,https://maps.google.com/?cid=3514119782895028213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,japanese restaurant yakiniku restaurant japanese izakaya restaurant bar and grill bar restaurant food point of interest establishment
ChIJK8X6ObVC1moR5FRk9vmCwHA,Osteria Ilaria,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,-37.813607499999996,144.9619069,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: Closed,https://maps.google.com/?cid=8124637737868612836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant wine bar bar restaurant food point of interest establishment
ChIJ4_Vc6dZC1moRlwIXnmb2SgA,Vue de monde,4.7,PRICE_LEVEL_VERY_EXPENSIVE,Indoor,-37.8187,144.95759999999999,"Monday: Closed | Tuesday: Closed | Wednesday: 6:00 PM – 12:00 AM | Thursday: 6:00 PM – 12:00 AM | Friday: 12:00 – 4:00 PM, 6:00 PM – 12:00 AM | Saturday: 12:00 – 4:00 PM, 6:00 PM – 12:00 AM | Sunday: 12:00 – 4:00 PM, 6:00 PM – 12:00 AM",https://maps.google.com/?cid=21100068875993751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant australian restaurant diner wedding venue event venue restaurant food point of interest service establishment
ChIJyYFFyMlC1moRb22GPrHVal8,Sezar Restaurant,4.5,PRICE_LEVEL_MODERATE,Indoor,-37.81339,144.96894989999998,"Monday: Closed | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Friday: 12:00 – 3:00 PM, 5:00 – 11:00 PM | Saturday: 5:00 – 11:00 PM | Sunday: Closed",https://maps.google.com/?cid=6875542738369408367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant mediterranean restaurant eastern european restaurant middle eastern restaurant event venue food point of interest service establishment
ChIJFwC1lrJC1moRjtLuCpWlcF0,Left Bank Melbourne Restaurant & Cocktail Bar,4.4,PRICE_LEVEL_MODERATE,Indoor,-37.8210084,144.96286139999998,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 11:30 AM – 12:00 AM | Sunday: 11:30 AM – 12:00 AM,https://maps.google.com/?cid=6733063502471025294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cocktail bar italian restaurant live music venue bar event venue restaurant food point of interest service establishment
ChIJjQLxXzVd1moRm6Cg5UkgViI,Brick Lane Melbourne,4.4,PRICE_LEVEL_MODERATE,Indoor,-37.8113938,144.9598114,Monday: 7:30 AM – 2:30 PM | Tuesday: 7:30 AM – 2:30 PM | Wednesday: 7:30 AM – 2:30 PM | Thursday: 7:30 AM – 2:30 PM | Friday: 7:30 AM – 2:30 PM | Saturday: 8:00 AM – 2:30 PM | Sunday: 8:00 AM – 2:30 PM,https://maps.google.com/?cid=2474200547043877019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe brunch restaurant breakfast restaurant restaurant food store store food point of interest establishment
ChIJdV_nrkpd1moRujiu_BbzOR8,Mjølner,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,-37.812146,144.96064880000003,Monday: Closed | Tuesday: Closed | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 PM – 12:00 AM | Saturday: 5:00 – 11:00 PM | Sunday: 5:00 – 10:00 PM,https://maps.google.com/?cid=2250096768902379706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant cocktail bar scandinavian restaurant bar event venue food point of interest establishment
ChIJj5XQHMlC1moRr-au_PgprUY,Hofbräuhaus Melbourne,4.6,PRICE_LEVEL_MODERATE,Indoor,-37.8116657,144.9692918,Monday: Closed | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 PM – 1:00 AM | Friday: 12:00 PM – 1:00 AM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 – 11:00 PM,https://maps.google.com/?cid=5092772902993847983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,german restaurant diner european restaurant live music venue bar event venue restaurant food point of interest service establishment
ChIJY5l3BNFn1moRxrksbibRKD8,Navi,4.8,PRICE_LEVEL_VERY_EXPENSIVE,Indoor,-37.8103516,144.8898858,Monday: Closed | Tuesday: Closed | Wednesday: 6:00 – 11:00 PM | Thursday: 6:00 – 11:00 PM | Friday: 6:00 – 11:00 PM | Saturday: 1:30 – 11:30 PM | Sunday: Closed,https://maps.google.com/?cid=4551117386445273542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant cocktail bar lounge bar night club bar restaurant food point of interest establishment
