id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text
ChIJ-cCMa5LDSjARF1sg9FiPauc,Penang Street Art,4.4,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.4145962,100.3382558,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=16675298182508337943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJdd8lXaTDSjARYLK8T3hGW-U,ESCAPE Penang,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.4497405,100.214038,Monday: 10:00 AM – 6:00 PM | Tuesday: 10:00 AM – 6:00 PM | Wednesday: 10:00 AM – 6:00 PM | Thursday: 10:00 AM – 6:00 PM | Friday: 10:00 AM – 6:00 PM | Saturday: 10:00 AM – 6:00 PM | Sunday: 10:00 AM – 6:00 PM,https://maps.google.com/?cid=16526880740113953376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction amusement center water park amusement park point of interest establishment
ChIJt0Sxll7oSjARG1NtQ92FCc8,Tropical Spice Garden | Events Venue | Cooking Classes | Spice Store,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.4634881,100.22933979999999,Monday: 9:00 AM – 4:30 PM | Tuesday: 9:00 AM – 4:30 PM | Wednesday: 9:00 AM – 4:30 PM | Thursday: 9:00 AM – 4:30 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM,https://maps.google.com/?cid=14918602426006983451&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction botanical garden garden nature preserve wedding venue park event venue association or organization food store food educational institution service store point of interest establishment
ChIJ7UncVgjoSjARkKYoZ2QZCCk,Batu Ferringhi Beach,4.3,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.4734004,100.24605749999999,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=2956641074386871952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJ3wysGNcQ2jERfWy5UZcW7mY,TreeTop Walk,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,1.3607287,103.81252149999999,Monday: Closed | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: 8:30 AM – 5:00 PM | Sunday: 8:30 AM – 5:00 PM,https://maps.google.com/?cid=7416890475492764797&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bridge tourist attraction hiking area transportation service sports activity location point of interest establishment
ChIJ_cuHWmAX2jERzZmTjrfrcyA,Burmese Buddhist Temple,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,1.3283550000000002,103.8467682,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM,https://maps.google.com/?cid=2338471805138999757&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,buddhist temple tourist attraction place of worship association or organization point of interest establishment
ChIJ_Y9zS4_DSjARnxALwqb4vw8,Queen Victoria Memorial Clock Tower,4.2,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.4193698999999995,100.34426289999999,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=1134899026224418975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical landmark tourist attraction historical place point of interest establishment
ChIJybul6H_HSjARsOghx_1b9TY,Penang River Cruise,4.8,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.335986500000001,100.42756399999999,Monday: 10:00 AM – 7:00 PM | Tuesday: 10:00 AM – 7:00 PM | Wednesday: 10:00 AM – 7:00 PM | Thursday: 10:00 AM – 7:00 PM | Friday: 10:00 AM – 7:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: 10:00 AM – 7:00 PM,https://maps.google.com/?cid=3960172592867961008&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJQY55_XrCSjARE4XPYsmgG54,Penang Hill,4.4,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.4235809,100.2696725,Monday: 6:30 AM – 11:00 PM | Tuesday: 6:30 AM – 11:00 PM | Wednesday: 6:30 AM – 11:00 PM | Thursday: 6:30 AM – 11:00 PM | Friday: 6:30 AM – 11:00 PM | Saturday: 6:30 AM – 11:00 PM | Sunday: 6:30 AM – 11:00 PM,https://maps.google.com/?cid=11392876469170439443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJDQf5Z-7ISjAR0ScYfzrRw7A,Bukit Mertajam Forest Park,4.8,PRICE_LEVEL_UNSPECIFIED,Outdoor,5.355669799999999,100.4923249,Monday: 7:00 AM – 7:00 PM | Tuesday: 7:00 AM – 7:00 PM | Wednesday: 7:00 AM – 7:00 PM | Thursday: 7:00 AM – 7:00 PM | Friday: 7:00 AM – 7:00 PM | Saturday: 7:00 AM – 7:00 PM | Sunday: 7:00 AM – 7:00 PM,https://maps.google.com/?cid=12737254220304492497&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction national park park point of interest establishment
ChIJuU4-BZHDSjARxJLCugoPdJ4,Lagenda House & Cafe,4.6,PRICE_LEVEL_MODERATE,Indoor,5.4179854999999995,100.33615019999999,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: Closed | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM,https://maps.google.com/?cid=11417767494048453316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,halal restaurant western restaurant restaurant food point of interest establishment
ChIJAcOJ897DSjAR-MIgqljxh5Y,Firewood Penang,4.9,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4187255,100.3391968,"Monday: Closed | Tuesday: 12:00 – 2:30 PM, 5:30 – 10:00 PM | Wednesday: 12:00 – 2:30 PM, 5:30 – 10:00 PM | Thursday: 12:00 – 2:30 PM, 5:30 – 10:00 PM | Friday: 12:00 – 2:30 PM, 5:30 – 10:00 PM | Saturday: 12:00 – 2:30 PM, 5:30 – 10:00 PM | Sunday: 12:00 – 2:30 PM, 5:30 – 10:00 PM",https://maps.google.com/?cid=10846903590658818808&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment
ChIJ6QwdB7nDSjARpVms2htpTFY,Donna Bistro @ Com-Tar,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4159369,100.3308034,Monday: 4:00 PM – 3:00 AM | Tuesday: 4:00 PM – 3:00 AM | Wednesday: 4:00 PM – 3:00 AM | Thursday: 4:00 PM – 3:00 AM | Friday: 4:00 PM – 3:00 AM | Saturday: 4:00 PM – 3:00 AM | Sunday: 4:00 PM – 3:00 AM,https://maps.google.com/?cid=6218460753845574053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,halal restaurant cafe restaurant food point of interest establishment
ChIJn40DegDDSjARTJ_gtl77968,Damas Penang (Arabic Restaurant),4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4201938,100.3261304,Monday: 11:00 AM – 1:00 AM | Tuesday: 11:00 AM – 1:00 AM | Wednesday: 11:00 AM – 1:00 AM | Thursday: 11:00 AM – 1:00 AM | Friday: 11:00 AM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 11:00 AM – 1:00 AM,https://maps.google.com/?cid=12679879660098592588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,middle eastern restaurant shawarma restaurant restaurant food point of interest establishment
ChIJAeCz8uLDSjAREYNbEG6ILek,Hwa Ting Restaurant,4.8,PRICE_LEVEL_MODERATE,Indoor,5.4134328,100.3350214,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: Closed | Thursday: 11:00 AM – 9:00 PM | Friday: 11:00 AM – 9:00 PM | Saturday: 10:30 AM – 9:00 PM | Sunday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=16802235791091401489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant chinese restaurant food point of interest establishment
ChIJB039-2XDSjARPYCtQ4437SM,Beach St Bistrot,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.414931,100.3387269,"Monday: Closed | Tuesday: 12:00 – 4:00 PM, 6:00 – 10:30 PM | Wednesday: 12:00 – 4:00 PM, 6:00 – 10:30 PM | Thursday: 12:00 – 4:00 PM, 6:00 – 10:30 PM | Friday: 12:00 – 4:00 PM, 6:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 12:00 – 4:00 PM, 6:00 – 10:30 PM",https://maps.google.com/?cid=2588786444968230973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bistro wine bar french restaurant italian restaurant bar restaurant food point of interest establishment
ChIJI6CpYSrDSjAR0J2JXoP49nA,Siam Social Penang,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4119057,100.33118449999999,Monday: 12:00 – 10:00 PM | Tuesday: 12:00 – 10:00 PM | Wednesday: 12:00 – 10:00 PM | Thursday: 12:00 – 10:00 PM | Friday: 12:00 – 11:30 PM | Saturday: 12:00 – 11:30 PM | Sunday: 12:00 – 10:00 PM,https://maps.google.com/?cid=8139966619629231568&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,thai restaurant restaurant food point of interest establishment
ChIJxXZez2LDSjAR7AYnm8iR_r8,The Loft - Love Lane,4.5,PRICE_LEVEL_MODERATE,Indoor,5.418957600000001,100.33672469999999,Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:30 PM | Wednesday: 12:00 – 11:30 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 – 11:30 PM | Saturday: 12:00 – 11:30 PM | Sunday: 12:00 – 11:30 PM,https://maps.google.com/?cid=13834655396111255276&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant pizza restaurant live music venue bar event venue restaurant food point of interest establishment
ChIJXzXk3qjDSjARXSacFgL782o,Tina’s Kitchen,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.416294199999999,100.3330385,Monday: 11:00 AM – 9:30 PM | Tuesday: 11:00 AM – 9:30 PM | Wednesday: Closed | Thursday: 11:00 AM – 9:30 PM | Friday: 11:00 AM – 9:30 PM | Saturday: 11:00 AM – 9:30 PM | Sunday: 11:00 AM – 9:30 PM,https://maps.google.com/?cid=7706779373748889181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment
ChIJD2qOtJvDSjAR77MI7HHH7Qk,Orinea Restaurant,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4325128000000005,100.31647219999999,Monday: 6:00 – 11:30 PM | Tuesday: 6:00 – 11:30 PM | Wednesday: 6:00 – 11:30 PM | Thursday: Closed | Friday: 2:30 – 11:30 PM | Saturday: 2:30 – 11:30 PM | Sunday: Closed,https://maps.google.com/?cid=715447207927002095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant french restaurant restaurant food point of interest establishment
ChIJ_cOJUPLDSjARWF3IX88jVAQ,Spice & Spicy Nasi Lemak - Georgetown Penang,4.9,PRICE_LEVEL_UNSPECIFIED,Indoor,5.414365200000001,100.33245219999999,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=311913647767575896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment
ChIJ5SdDoC4Z2jERI-nIzOZKBaU,Estuary Restaurant & Bar - 9 Penang Road,4.7,PRICE_LEVEL_UNSPECIFIED,Indoor,1.2979041,103.84545299999999,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 11:00 PM | Friday: 7:30 AM – 11:00 PM | Saturday: 7:30 AM – 11:00 PM | Sunday: 7:30 AM – 10:00 PM,https://maps.google.com/?cid=11890992746280315171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant bar event venue food point of interest establishment
ChIJE0JgJy7DSjARIbe9FEjghzI,Kyrin Izakaya,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4128877,100.32854139999999,"Monday: 12:00 – 2:30 PM, 6:00 – 11:00 PM | Tuesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM | Wednesday: 12:00 – 2:30 PM, 6:00 – 11:00 PM | Thursday: 12:00 – 2:30 PM, 6:00 – 11:00 PM | Friday: 12:00 – 2:30 PM, 6:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 12:00 – 11:00 PM",https://maps.google.com/?cid=3641125423942580001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,japanese restaurant japanese izakaya restaurant sushi restaurant bar restaurant food point of interest establishment
ChIJt0YJo5bDSjAR5c3eAkhX-OM,Auction Rooms Georgetown,4.8,PRICE_LEVEL_MODERATE,Indoor,5.415762099999999,100.33180779999999,Monday: 7:30 AM – 10:00 PM | Tuesday: 7:30 AM – 10:00 PM | Wednesday: 7:30 AM – 10:00 PM | Thursday: 7:30 AM – 10:00 PM | Friday: 7:30 AM – 10:00 PM | Saturday: 7:30 AM – 10:00 PM | Sunday: 7:30 AM – 10:00 PM,https://maps.google.com/?cid=16426975607631302117&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food point of interest establishment
ChIJvUsPSgDDSjARu1iLIp4l7pg,Tono Izakaya Penang,4.7,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4107166,100.3294918,"Monday: 11:30 AM – 3:00 PM, 5:00 PM – 12:00 AM | Tuesday: 11:30 AM – 3:00 PM, 5:00 PM – 12:00 AM | Wednesday: 11:30 AM – 3:00 PM, 5:00 PM – 12:00 AM | Thursday: 11:30 AM – 3:00 PM, 5:00 PM – 12:00 AM | Friday: 11:30 AM – 3:00 PM, 5:00 PM – 12:00 AM | Saturday: 11:30 AM – 3:00 PM, 5:00 PM – 12:00 AM | Sunday: 11:30 AM – 3:00 PM, 5:00 PM – 12:00 AM",https://maps.google.com/?cid=11019786699336800443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant japanese izakaya restaurant japanese restaurant food point of interest establishment
ChIJJ-aH-kHDSjARJGanV9WSlaE,White Smoke Restaurant,4.7,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4138722999999995,100.3391796,"Monday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Tuesday: Closed | Wednesday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Thursday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Friday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Saturday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Sunday: 12:00 – 3:00 PM, 6:00 – 11:00 PM",https://maps.google.com/?cid=11643373856632563236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fusion restaurant wine bar bar and grill bar restaurant food point of interest establishment
ChIJO7pVFaDDSjARUI1CyPfDXwM,Restaurant au Jardin,4.8,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4120377,100.32754910000001,"Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 11:30 AM – 2:00 PM, 5:15 – 10:00 PM | Friday: 11:30 AM – 2:00 PM, 5:15 – 10:00 PM | Saturday: 11:30 AM – 2:00 PM, 5:15 – 10:00 PM | Sunday: 11:30 AM – 2:00 PM, 5:15 – 10:00 PM",https://maps.google.com/?cid=243128373885439312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment
ChIJA0qphpHDSjARWgoT2acmVZI,Jawi House Cafe Gallery,4.5,PRICE_LEVEL_MODERATE,Indoor,5.4156097999999995,100.3365879,Monday: 11:00 AM – 9:30 PM | Tuesday: Closed | Wednesday: 11:00 AM – 9:30 PM | Thursday: 11:00 AM – 9:30 PM | Friday: 11:00 AM – 9:30 PM | Saturday: 11:00 AM – 9:30 PM | Sunday: 11:00 AM – 9:30 PM,https://maps.google.com/?cid=10544376604901182042&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe malaysian restaurant art gallery indian restaurant restaurant food point of interest establishment
ChIJGVDmCo_DSjARUykhDgjSqb8,Two Frenchies Cafe Bistro,4.7,PRICE_LEVEL_MODERATE,Indoor,5.4185932,100.34179019999999,Monday: Closed | Tuesday: 11:30 AM – 10:30 PM | Wednesday: 11:30 AM – 10:30 PM | Thursday: 11:30 AM – 10:30 PM | Friday: 11:30 AM – 10:30 PM | Saturday: 9:00 AM – 10:30 PM | Sunday: 9:00 AM – 10:30 PM,https://maps.google.com/?cid=13810800664346962259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,french restaurant restaurant food point of interest establishment
ChIJLd3Bi_bDSjARuEISmfxCp_M,Rossi Italian,4.6,PRICE_LEVEL_UNSPECIFIED,Indoor,5.4198378,100.33067349999999,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,https://maps.google.com/?cid=17557075324994470584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant restaurant food point of interest establishment
