id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text
ChIJXxpYQvaAhYARTxBaACPjYJM,Filbert Steps,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.8021035,-122.4033661,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=10619737660808892495&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJ_fRRLeqGhYAROWsCl5027X8,Fort Point National Historic Site,4.8,PRICE_LEVEL_FREE,Outdoor,37.810611699999995,-122.47708999999999,Monday: 10:00 AM – 5:00 PM | Tuesday: Closed | Wednesday: Closed | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=9218084062768556857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical landmark national park tourist attraction nature preserve park historical place point of interest establishment
ChIJCUsDnIeAhYARWCBpPTrHJpQ,Yerba Buena Gardens,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.784988399999996,-122.4023514,Monday: 7:00 AM – 10:00 PM | Tuesday: 7:00 AM – 10:00 PM | Wednesday: 7:00 AM – 10:00 PM | Thursday: 7:00 AM – 10:00 PM | Friday: 7:00 AM – 10:00 PM | Saturday: 7:00 AM – 10:00 PM | Sunday: 7:00 AM – 10:00 PM,https://maps.google.com/?cid=10675439019680669784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,city park garden tourist attraction park point of interest establishment
ChIJX1oMlvKAhYARNZquwetszd8,Cable Car Museum,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.7946366,-122.41150739999999,Monday: Closed | Tuesday: 10:00 AM – 4:00 PM | Wednesday: 10:00 AM – 4:00 PM | Thursday: 10:00 AM – 4:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=16126665600506174005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction museum point of interest establishment
ChIJIbjkBuOAhYAR3OzY8Djb7Kc,Fisherman's Wharf,4.6,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.8084354,-122.41575089999999,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=12100287336443079900&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction non profit organization association or organization point of interest establishment
ChIJ7UcV5XOBhYAR2GY2CLX72eM,Umbrella Alley San Francisco,4.4,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.8081666,-122.41857499999998,Monday: 12:00 – 5:00 PM | Tuesday: 12:00 – 5:00 PM | Wednesday: 12:00 – 5:00 PM | Thursday: 12:00 – 5:00 PM | Friday: 10:30 AM – 6:00 PM | Saturday: 10:30 AM – 6:00 PM | Sunday: 10:30 AM – 6:00 PM,https://maps.google.com/?cid=16418430671501289176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJ1f5_4_KAhYAR-rIwsCEGAvk,Chinatown San Francisco,4.3,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.793977999999996,-122.40808299999999,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=17942910607157146362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJnfAqHf2AhYARbabYM_2NpJU,San Francisco Carousel & Bay Plunge at Pier 39,4.5,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.8107092,-122.4106828,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=10782899526467888749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment
ChIJQ09tqOGAhYARoAorgs1onFQ,San Francisco Maritime National Historical Park Visitor Center,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.807538,-122.42057679999999,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=6096863227414252192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,visitor center tourist information center tour agency tourist attraction travel agency point of interest service establishment
ChIJK-Cx0NiAhYAReUbTO5cbg18,Fort Mason Park,4.7,PRICE_LEVEL_UNSPECIFIED,Outdoor,37.8047706,-122.43040049999999,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,https://maps.google.com/?cid=6882374991909963385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,park tourist attraction point of interest establishment
ChIJrcYeh_yAhYARNMwNAmHKa5c,Scoma's Restaurant,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,37.808932,-122.41843290000001,Monday: 12:00 – 9:00 PM | Tuesday: 12:00 – 9:00 PM | Wednesday: 12:00 – 9:00 PM | Thursday: 12:00 – 9:00 PM | Friday: 12:00 – 10:00 PM | Saturday: 12:00 – 10:00 PM | Sunday: 12:00 – 9:00 PM,https://maps.google.com/?cid=10911037040230255668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant fine dining restaurant market meal takeaway italian restaurant restaurant food point of interest establishment
ChIJQfYyVvGAhYARJVwoboB1WKQ,Sotto Mare,4.6,PRICE_LEVEL_MODERATE,Indoor,37.7997503,-122.40834489999999,Monday: 11:30 AM – 9:00 PM | Tuesday: 11:30 AM – 9:00 PM | Wednesday: 11:30 AM – 9:00 PM | Thursday: 11:30 AM – 9:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:30 AM – 10:00 PM | Sunday: 11:30 AM – 9:00 PM,https://maps.google.com/?cid=11842344414635121701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,seafood restaurant italian restaurant restaurant food point of interest establishment
ChIJg67caeqAhYAR2UQjKb1a8j4,House of Prime Rib,4.7,PRICE_LEVEL_EXPENSIVE,Indoor,37.7934329,-122.42273200000001,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 4:00 – 10:00 PM | Sunday: 4:00 – 10:00 PM,https://maps.google.com/?cid=4535787543201006809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,british restaurant steak house french restaurant american restaurant restaurant food point of interest establishment
ChIJxZMBuHV_j4ARK1fO7KSqyOE,Bottega,4.3,PRICE_LEVEL_MODERATE,Indoor,37.7547152,-122.4211945,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,https://maps.google.com/?cid=16269441279200220971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant cocktail bar wine bar pizza restaurant diner bar restaurant food store food store point of interest establishment
ChIJh_24QJ-AhYAR_xbUNVN2Xns,Rich Table,4.7,PRICE_LEVEL_EXPENSIVE,Indoor,37.7748657,-122.4228497,Monday: 5:00 – 10:00 PM | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 10:00 PM,https://maps.google.com/?cid=8889672814233392895&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,californian restaurant american restaurant restaurant food point of interest establishment
ChIJhbu01ZiBhYAR1JMI2FNuJXo,Shelby’s Rooftop,4.1,PRICE_LEVEL_UNSPECIFIED,Indoor,37.7823863,-122.402097,"Monday: 6:30 AM – 1:45 PM, 3:00 PM – 12:00 AM | Tuesday: 6:30 AM – 1:45 PM, 3:00 PM – 12:00 AM | Wednesday: 6:30 AM – 1:45 PM, 3:00 PM – 12:00 AM | Thursday: 6:30 AM – 1:45 PM, 3:00 PM – 12:00 AM | Friday: 6:30 AM – 1:45 PM, 3:00 PM – 1:00 AM | Saturday: 6:30 AM – 1:45 PM, 4:00 PM – 1:00 AM | Sunday: 6:30 AM – 1:45 PM, 4:00 PM – 12:00 AM",https://maps.google.com/?cid=8801562353151284180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bar cocktail bar lounge bar night club american restaurant restaurant food point of interest establishment
ChIJBVY2Bxh-j4ARa2zO8Jd6H2A,Tartine Bakery,4.5,PRICE_LEVEL_MODERATE,Indoor,37.761434699999995,-122.42408209999999,Monday: 7:30 AM – 6:00 PM | Tuesday: 7:30 AM – 6:00 PM | Wednesday: 7:30 AM – 6:00 PM | Thursday: 7:30 AM – 6:00 PM | Friday: 7:30 AM – 6:00 PM | Saturday: 7:30 AM – 6:00 PM | Sunday: 7:30 AM – 6:00 PM,https://maps.google.com/?cid=6926389544917822571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery breakfast restaurant cafe restaurant food store food store point of interest establishment
ChIJTel9dGCAhYARQGwrTfGZ07M,Kokkari Estiatorio,4.7,PRICE_LEVEL_VERY_EXPENSIVE,Indoor,37.7970323,-122.3997559,"Monday: 11:30 AM – 2:30 PM, 5:00 – 10:00 PM | Tuesday: 11:30 AM – 2:30 PM, 5:00 – 10:00 PM | Wednesday: 11:30 AM – 2:30 PM, 5:00 – 10:00 PM | Thursday: 11:30 AM – 2:30 PM, 5:00 – 10:00 PM | Friday: 11:30 AM – 2:30 PM, 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 10:00 PM",https://maps.google.com/?cid=12957869814535908416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,greek restaurant meal takeaway restaurant food point of interest establishment
ChIJc1RqC-yAhYARWmmWMJ-xkDs,Seven Hills,4.7,PRICE_LEVEL_EXPENSIVE,Indoor,37.7981712,-122.4186984,Monday: 5:00 – 9:00 PM | Tuesday: 5:00 – 9:00 PM | Wednesday: 5:00 – 9:00 PM | Thursday: 5:00 – 9:00 PM | Friday: 5:00 – 9:30 PM | Saturday: 5:00 – 9:30 PM | Sunday: 5:00 – 9:00 PM,https://maps.google.com/?cid=4292125742157162842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,italian restaurant wine bar bar restaurant food point of interest establishment
ChIJ8zXoo7mAhYARtoa-WE3d5NE,The Progress,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,37.7836666,-122.43297069999998,Monday: 5:30 – 10:00 PM | Tuesday: 5:30 – 10:00 PM | Wednesday: 5:30 – 10:00 PM | Thursday: 5:30 – 10:00 PM | Friday: 5:30 – 10:00 PM | Saturday: 5:30 – 10:00 PM | Sunday: 5:30 – 10:00 PM,https://maps.google.com/?cid=15124456772888069814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,californian restaurant american restaurant restaurant food point of interest establishment
ChIJ5WRITUd-j4ARIcl68TeeR8M,Taquería El Farolito,4.5,PRICE_LEVEL_INEXPENSIVE,Indoor,37.752646299999995,-122.41831819999997,Monday: 10:00 AM – 2:45 AM | Tuesday: 10:00 AM – 2:45 AM | Wednesday: 10:00 AM – 2:45 AM | Thursday: 10:00 AM – 2:45 AM | Friday: 10:00 AM – 3:45 AM | Saturday: 10:00 AM – 3:45 AM | Sunday: 10:00 AM – 2:45 AM,https://maps.google.com/?cid=14071389523854149921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,mexican restaurant burrito restaurant restaurant food point of interest establishment
ChIJ-0oK-amHhYARzNhyX0KQcEg,Dalida Restaurant,4.5,PRICE_LEVEL_UNSPECIFIED,Indoor,37.8000327,-122.4595791,"Monday: Closed | Tuesday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Wednesday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Thursday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Friday: 11:30 AM – 2:00 PM, 5:00 – 9:00 PM | Saturday: 11:00 AM – 2:00 PM, 5:00 – 9:00 PM | Sunday: 11:00 AM – 2:00 PM, 5:00 – 9:00 PM",https://maps.google.com/?cid=5219830582866008268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,mediterranean restaurant cocktail bar bar restaurant food point of interest establishment
ChIJb-KW6Q-HhYAR4NlucuMP_HE,Aziza,4.6,PRICE_LEVEL_EXPENSIVE,Indoor,37.7804334,-122.48170599999999,"Monday: Closed | Tuesday: Closed | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 10:30 AM – 2:30 PM, 5:00 – 10:00 PM | Sunday: 10:30 AM – 2:30 PM, 5:00 – 10:00 PM",https://maps.google.com/?cid=8213457289968802272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,moroccan restaurant restaurant food point of interest establishment
ChIJO7u9q5-AhYARiSSXyWv9eJ8,Zuni Café,4.3,PRICE_LEVEL_EXPENSIVE,Indoor,37.7736,-122.42160799999999,"Monday: Closed | Tuesday: 5:00 – 9:30 PM | Wednesday: 5:00 – 9:30 PM | Thursday: 5:00 – 9:30 PM | Friday: 11:00 AM – 3:00 PM, 5:00 – 9:30 PM | Saturday: 11:00 AM – 3:00 PM, 5:00 – 9:30 PM | Sunday: 11:00 AM – 3:00 PM, 5:00 – 9:30 PM",https://maps.google.com/?cid=11491213088621274249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,californian restaurant wine bar italian restaurant american restaurant cafe bar restaurant food point of interest establishment
ChIJsYdOvCx-j4ARJItjWBikyOk,Marufuku Ramen,4.5,PRICE_LEVEL_MODERATE,Indoor,37.7851005,-122.4320079,Monday: 11:00 AM – 10:00 PM | Tuesday: 11:00 AM – 10:00 PM | Wednesday: 11:00 AM – 10:00 PM | Thursday: 11:00 AM – 10:00 PM | Friday: 11:00 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 10:00 PM,https://maps.google.com/?cid=16845894830648429348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,ramen restaurant japanese restaurant restaurant food point of interest establishment
ChIJ1T-IlZiAhYAR5m-Mps4qLFk,Absinthe Brasserie & Bar,4.4,PRICE_LEVEL_EXPENSIVE,Indoor,37.7771042,-122.4227403,Monday: Closed | Tuesday: Closed | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:30 AM – 10:00 PM | Saturday: 11:00 AM – 10:00 PM | Sunday: 11:00 AM – 9:00 PM,https://maps.google.com/?cid=6425557835396706278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,french restaurant brunch restaurant bar restaurant food point of interest establishment
ChIJjfhunpiAhYARL76pNCCCFvg,a Mano,4.3,PRICE_LEVEL_MODERATE,Indoor,37.7768993,-122.4240297,Monday: 11:30 AM – 9:30 PM | Tuesday: 11:30 AM – 9:30 PM | Wednesday: 11:30 AM – 9:30 PM | Thursday: 11:30 AM – 9:30 PM | Friday: 11:30 AM – 10:30 PM | Saturday: 11:00 AM – 10:30 PM | Sunday: 11:00 AM – 9:00 PM,https://maps.google.com/?cid=17876618845727866415&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant cocktail bar wine bar pizza restaurant italian restaurant bar food point of interest establishment
ChIJ9RQf51F_j4ARREq0LzH66gY,Miller & Lux Restaurant,4.5,PRICE_LEVEL_EXPENSIVE,Indoor,37.7681857,-122.38644589999998,Monday: 5:00 – 9:00 PM | Tuesday: 5:00 – 9:00 PM | Wednesday: 5:00 – 9:00 PM | Thursday: 5:00 – 9:00 PM | Friday: 5:00 – 9:00 PM | Saturday: 5:00 – 9:00 PM | Sunday: 5:00 – 9:00 PM,https://maps.google.com/?cid=498485797938547268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,steak house restaurant food point of interest establishment
ChIJIfD0wjh-j4ARbWVBlaGpKnU,Californios,4.7,PRICE_LEVEL_VERY_EXPENSIVE,Indoor,37.7714672,-122.41287229999999,Monday: Closed | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: Closed,https://maps.google.com/?cid=8442746962918335853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant californian restaurant mexican restaurant american restaurant restaurant food point of interest establishment
ChIJzxVWOIeBhYARSNZy095UfLA,ONE65 San Francisco,4.6,PRICE_LEVEL_MODERATE,Indoor,37.7862462,-122.40737100000001,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 6:00 PM,https://maps.google.com/?cid=12717132763794429512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,french restaurant fine dining restaurant steak house bakery restaurant food store food store point of interest establishment
